priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
950,3470,Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),35.0,34.0,2,2,174,False,9.84,68.0,20
951,1777,Ice Cream & Desserts,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35.0,34.0,2,2,85,False,11.6,68.0,20
952,886,Munchies,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,34.0,2,1,40,False,12.45,34.0,20
953,735,Munchies,Everest Chaat Masala,35.0,34.0,2,1,50,False,12.45,34.0,20
954,1389,Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35.0,34.0,2,2,85,False,11.6,68.0,20
955,271,Cooking Essentials,Everest Chole Masala,33.0,32.0,3,1,50,False,12.45,32.0,20
956,785,Munchies,Everest Chole Masala,33.0,32.0,3,1,50,False,12.45,32.0,20
957,3659,Health & Hygiene,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,13.4,60.0,20
958,3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,6.14,60.0,20
959,2939,Personal Care,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,6.14,60.0,20
960,2475,Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
961,497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,12.45,25.0,20
962,3520,Home & Cleaning,Odomos Mosquito Repellent Cream,25.0,25.0,0,1,23,False,9.84,25.0,20
963,2087,Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
964,1011,Munchies,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,12.45,25.0,20
965,1699,Packaged Food,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
966,2250,Chocolates & Candies,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
967,2171,Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
968,213,Cooking Essentials,Popular Essentials Mustard Seeds Rai Small,20.0,20.0,0,2,100,False,12.45,40.0,20
969,265,Cooking Essentials,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,12.45,40.0,20
970,132,Cooking Essentials,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,12.45,20.0,20
971,1862,Ice Cream & Desserts,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
972,1783,Ice Cream & Desserts,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
973,727,Munchies,Popular Essentials Mustard Seeds Rai Small,20.0,20.0,0,2,100,False,12.45,40.0,20
974,779,Munchies,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,12.45,40.0,20
975,646,Munchies,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,12.45,20.0,20
976,3178,Paan Corner,Gellette Presto Ready Shaver,20.0,20.0,0,1,58,False,6.14,20.0,20
977,1474,Packaged Food,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
978,1395,Packaged Food,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
979,2834,Personal Care,Gellette Presto Ready Shaver,20.0,20.0,0,1,58,False,6.14,20.0,20
980,3442,Home & Cleaning,Surf Excel Stain Eraser,18.0,18.0,0,1,150,False,9.84,18.0,20
981,2177,Chocolates & Candies,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
982,2207,Chocolates & Candies,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
983,2184,Chocolates & Candies,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
984,2194,Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
985,295,Cooking Essentials,Ching's Secret Paneer Chilli Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
986,278,Cooking Essentials,Ching's Veg Manchurian Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
987,1789,Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
988,1819,Ice Cream & Desserts,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
989,1796,Ice Cream & Desserts,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
990,1806,Ice Cream & Desserts,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
991,809,Munchies,Ching's Secret Paneer Chilli Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
992,792,Munchies,Ching's Veg Manchurian Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
993,1401,Packaged Food,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
994,1431,Packaged Food,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
995,1408,Packaged Food,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
996,1418,Packaged Food,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
