product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,sku_rows,category_count,categories
Popular Essentials Poppy Seeds (Gasagase),280.0,260.0,7,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Popular Essential Pista Salted (With Shell),190.0,171.0,10,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Premium Jeera Rice,140.0,140.0,0,5,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pumpkin Seeds,90.0,75.0,16,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pure Jaggery,50.0,49.0,2,6,450,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Red Cherry/Gundu Chilli,95.0,95.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Red Poha,45.0,43.0,4,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Red Rajma,90.0,81.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Refined Sugar,60.0,60.0,0,6,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Refined Sugar,295.0,265.0,10,6,5000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Regular White Lobia,70.0,63.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Rice Flour,60.0,60.0,0,3,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Rozana Sona Masuri Raw Rice,350.0,312.0,10,5,5000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sabja/Basil Seeds,60.0,51.0,15,0,100,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sabudana,60.0,54.0,10,0,500,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Salted Murmure,70.0,57.0,18,6,400,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Samba Broken Wheat,100.0,89.0,11,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sattu Atta,90.0,79.0,12,3,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Saunf/Fennel Seeds,45.0,44.0,2,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sona Masouri Raw Rice,75.0,75.0,0,0,1000,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sona Masouri Steam Rice,65.0,59.0,9,6,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Soya Beans,80.0,75.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Star Anise,70.0,63.0,10,5,25,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Sunflower Seeds,25.0,25.0,0,6,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Tamarind,150.0,128.0,14,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Toor Dal (Un-Polished),80.0,74.0,7,0,500,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Toor Dal (Un-Polished),160.0,149.0,6,4,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Urad Dal Split (Un-Polished),85.0,77.0,9,5,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Urad Gola Black (Un-Polished),80.0,72.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Urad Gola White(Un-Polished),90.0,81.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials White Peas (Un-Polished),80.0,72.0,10,5,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials White Til,40.0,38.0,5,1,100,False,2,2,"Cooking Essentials, Munchies"
Praakritik Natural Desi Gir Cow A2 Ghee,1450.0,1305.0,10,6,540,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Basmati Rice,170.0,170.0,0,5,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Besan,170.0,159.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Chilka Moong Dal,120.0,108.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Extra Virgin Coconut Oil,150.0,134.0,10,5,100,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Garlic Powder,110.0,108.0,1,5,100,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Ginger Powder,139.0,125.0,10,6,100,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Indrayani Rice,70.0,70.0,0,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Jaggery,160.0,150.0,6,6,900,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Jowar Atta,110.0,103.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Kapli Wheat Atta,165.0,147.0,10,6,1000,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Masoor Dal,130.0,116.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Natural Rock Salt,60.0,56.0,6,3,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Natural Wild Forest Honey,160.0,150.0,6,4,200,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Poha,120.0,112.0,6,5,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Raw Sugar,90.0,84.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Singhara Atta,240.0,225.0,6,4,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Tuvar Dal,140.0,140.0,0,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Organic Yellow Moon Dal,135.0,135.0,0,6,500,False,2,2,"Cooking Essentials, Munchies"
Praakritik Orrganic Cold Pressed Sesame Oil,130.0,117.0,10,5,100,False,2,2,"Cooking Essentials, Munchies"
Prabhat Malai Paneer Pouch,80.0,80.0,0,0,200,True,2,2,"Beverages, Dairy, Bread & Batter"
President Butter - Salted,54.0,54.0,0,6,100,False,2,2,"Beverages, Dairy, Bread & Batter"
Pro Nature Organic Sonamasoori Brown Rice,102.0,94.0,7,0,1000,True,2,2,"Cooking Essentials, Munchies"
Puro Healthy Salt Crystal,135.0,125.0,7,6,1000,False,2,2,"Cooking Essentials, Munchies"
RRO Burrata Cheese,250.0,125.0,50,4,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Cheddar Block Cheese,295.0,147.0,50,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Fresh Ricotta,275.0,137.0,50,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Goat Milk Fetta Cheee,345.0,237.0,31,6,100,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Mascarpone Cheese,355.0,177.0,50,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Mozzarella Block Cheese,295.0,147.0,50,0,200,True,2,2,"Beverages, Dairy, Bread & Batter"
RRO Mozzarella Pizza Cheese,275.0,137.0,50,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Primio Refined Groundnut (Jar),490.0,436.0,11,6,2000,False,2,2,"Cooking Essentials, Munchies"
RRO Primio Refined Groundnut Oil Pet Bottle,255.0,239.0,6,2,1000,False,2,2,"Cooking Essentials, Munchies"
RRO Sour Cream,275.0,137.0,50,4,200,False,2,2,"Beverages, Dairy, Bread & Batter"
RRO Til Dil Premium Til Oil Bottle,173.0,162.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
RRO Til Dil Premium Til Oil Bottle,330.0,294.0,10,5,1000,False,2,2,"Cooking Essentials, Munchies"
Revive Revive Liquid,71.0,71.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Saffola 100% Pure Honey,475.0,437.0,8,2,1000,False,2,2,"Cooking Essentials, Munchies"
Saffola Active Oil,210.0,210.0,0,6,1000,False,2,2,"Cooking Essentials, Munchies"
Saffola Gold (Jar),1240.0,1240.0,0,6,5000,False,2,2,"Cooking Essentials, Munchies"
Saffola Gold Oil (Pouch),215.0,215.0,0,6,1000,False,2,2,"Cooking Essentials, Munchies"
Saffola Gold Refined Cooking Oil (Jar),485.0,449.0,7,6,2000,False,2,2,"Cooking Essentials, Munchies"
Saffola Soya Chunks Mealmaker,50.0,50.0,0,2,200,False,2,2,"Cooking Essentials, Munchies"
Santoor Almond Soft With Sandal & Almond Milk,180.0,180.0,0,2,625,False,2,2,"Paan Corner, Personal Care"
Santoor Total Skin Care Soap With Sandal & Turmeric,180.0,180.0,0,6,600,False,2,2,"Paan Corner, Personal Care"
Satyam Chilli  Bedgi,82.0,73.0,10,5,100,False,2,2,"Cooking Essentials, Munchies"
Satyam Khobra,113.0,101.0,10,5,200,False,2,2,"Cooking Essentials, Munchies"
Satyam Makhana,208.0,208.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Satyam Nighties Spices  Chilli Bore,89.0,80.0,10,6,100,False,2,2,"Cooking Essentials, Munchies"
Satyam Nighties Spices  Chilli Kashmiri,102.0,95.0,6,6,100,False,2,2,"Cooking Essentials, Munchies"
Satyam Nighties Spices  Chilli Pandi,56.0,52.0,7,5,100,False,2,2,"Cooking Essentials, Munchies"
Satyam Poha Jada,35.0,32.0,8,0,500,True,2,2,"Cooking Essentials, Munchies"
Satyam Puffed Rice Kurmura (A),43.0,43.0,0,6,200,False,2,2,"Cooking Essentials, Munchies"
Satyam Puffed Rice Kurmura (R),23.0,23.0,0,6,200,False,2,2,"Cooking Essentials, Munchies"
Satyam Pulses Masur Dal,87.0,81.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Satyam Singdana,119.0,111.0,6,0,500,True,2,2,"Cooking Essentials, Munchies"
Satyam Thin Poha Patla,38.0,35.0,7,0,500,True,2,2,"Cooking Essentials, Munchies"
Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115.0,110.0,4,6,750,False,2,2,"Paan Corner, Personal Care"
Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),189.0,189.0,0,6,1500,False,2,2,"Paan Corner, Personal Care"
Savlon Moisture Shield Hand Wash,69.0,69.0,0,5,200,False,2,2,"Paan Corner, Personal Care"
Savlon Moisture Shield Hand Wash,99.0,95.0,4,6,750,False,2,2,"Paan Corner, Personal Care"
Scalpe Pro Anti dandruff Shampoo 100ml,185.0,185.0,0,2,100,False,2,2,"Paan Corner, Personal Care"
Sebamed Anti - Dandruff Shampoo,600.0,540.0,10,2,200,False,2,2,"Paan Corner, Personal Care"
Sebamed Cleansing Bar,99.0,89.0,10,4,100,False,2,2,"Paan Corner, Personal Care"
Sensodyne Sensitive Fresh Gel Toothpaste,115.0,106.0,7,0,75,True,2,2,"Paan Corner, Personal Care"
Set Wet Deodrant Charm Avatar,199.0,199.0,0,1,150,False,2,2,"Paan Corner, Personal Care"
Set Wet Style Vertical Hold Hair Gel,50.0,45.0,10,4,50,False,2,2,"Paan Corner, Personal Care"
Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199.0,199.0,0,1,150,False,2,2,"Paan Corner, Personal Care"
Smith & Jones Garlic & Herbs Masala Mix,99.0,99.0,0,6,75,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Italian Spices Masala Mix,99.0,99.0,0,6,75,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Mutter Paneer Masala,42.0,42.0,0,6,60,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Pasta Masala,46.0,46.0,0,6,54,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Pasta Masala,60.0,54.0,10,5,108,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Peri Peri Masala,99.0,99.0,0,6,75,False,2,2,"Cooking Essentials, Munchies"
Smith & Jones Shahi Paneer Masala Mix,44.0,44.0,0,6,60,False,2,2,"Cooking Essentials, Munchies"
So Good Almond Milk - Natural Unsweetened,70.0,70.0,0,4,200,False,2,2,"Beverages, Dairy, Bread & Batter"
Sugarfree Gold Low Calorie Sweetner,65.0,61.0,6,3,110,False,2,2,"Cooking Essentials, Munchies"
Sugarfree Gold Low Calorie Sweetner,125.0,118.0,5,6,100,False,2,2,"Cooking Essentials, Munchies"
Sugarfree Gold Low Calorie Sweetner,185.0,175.0,5,3,300,False,2,2,"Cooking Essentials, Munchies"
Sugarfree Gold Low Calorie Sweetner,270.0,251.0,7,6,50,False,2,2,"Cooking Essentials, Munchies"
Sugarfree Natura Low Calorie Sweetner,300.0,270.0,10,3,42,False,2,2,"Cooking Essentials, Munchies"
Sugarfree Natural Green Stevia Leaves Zero Calorie,75.0,75.0,0,2,100,False,2,2,"Cooking Essentials, Munchies"
Sugarlite 50% Less Calories Sugar Pouch,99.0,59.0,40,0,500,True,2,2,"Cooking Essentials, Munchies"
Suhana Biryani Masala,66.0,66.0,0,6,50,False,2,2,"Cooking Essentials, Munchies"
Suhana Mutton Gravy Mix,45.0,45.0,0,4,80,False,2,2,"Cooking Essentials, Munchies"
Suhana Paneer Tikka Masala Mix,40.0,38.0,5,6,50,False,2,2,"Cooking Essentials, Munchies"
Sundrop Super Lite Advanced - Sunflower Oil,215.0,215.0,0,4,1000,False,2,2,"Cooking Essentials, Munchies"
Sunsilk Lusciously Thick & Long Shampoo,249.0,234.0,6,6,340,False,2,2,"Paan Corner, Personal Care"
Sunsilk Lusciously Thick & Long Shampoo,555.0,521.0,6,6,650,False,2,2,"Paan Corner, Personal Care"
Sunsilk Stunning Black Shine Shampoo,555.0,521.0,6,6,650,False,2,2,"Paan Corner, Personal Care"
Super Saver Kolam Rice Sortex Clean,700.0,630.0,10,3,5000,False,2,2,"Cooking Essentials, Munchies"
TRESemme Smooth And Shine Conditioner,210.0,182.0,13,1,190,False,2,2,"Paan Corner, Personal Care"
TRESemme Smooth And Shine Conditioner,220.0,220.0,0,5,190,False,2,2,"Paan Corner, Personal Care"
Tata Salt,24.0,24.0,0,6,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Salt Lite,40.0,36.0,10,6,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann High Protein Kali Urad,91.0,78.0,14,6,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann High Protien Chana Dal - Split,64.0,64.0,0,0,500,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann High Protien Kabuli Chana,94.0,94.0,0,1,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann High Protien Toor Dal - Split,91.0,89.0,2,0,500,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann Kala Chana,64.0,64.0,0,5,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Kala Chana,125.0,125.0,0,0,1000,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann Masoor Dal Stand,150.0,134.0,10,4,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Moong Chilka,88.0,82.0,6,0,500,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann Moong Dal Split,180.0,178.0,1,5,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Poha,44.0,41.0,6,0,500,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann Unpolished Chana Dal,95.0,89.0,6,2,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Unpolished Moong Dal,92.0,88.0,4,4,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Unpolished Rajma (Chitra),134.0,125.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Unpolished Toor Dal/Arhar Dal,179.0,177.0,1,0,1000,True,2,2,"Cooking Essentials, Munchies"
Tata Sampann Unpolished Urad Whole,101.0,94.0,6,4,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann Urad Dal Split,94.0,90.0,4,6,500,False,2,2,"Cooking Essentials, Munchies"
Tata Sampann kabuli chana,185.0,183.0,1,4,1000,False,2,2,"Cooking Essentials, Munchies"
Tata Tea Gold,35.0,35.0,0,0,100,True,2,2,"Cooking Essentials, Munchies"
The Bake Shop Bread Crumbs,50.0,47.0,6,3,400,False,2,2,"Cooking Essentials, Munchies"
The Bake Shop Burger Buns,20.0,20.0,0,0,100,True,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Foot Long,40.0,40.0,0,1,200,False,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Multi Grain Bread,65.0,65.0,0,0,400,True,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Pizza Base,30.0,30.0,0,1,150,False,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Pizza Base Whole Wheat,30.0,30.0,0,0,150,True,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Premium White Sandwich Bread,30.0,30.0,0,1,400,False,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Whole Wheat Bread,40.0,40.0,0,0,400,True,2,2,"Beverages, Dairy, Bread & Batter"
The Bake Shop Whole Wheat Ladi Pav,40.0,40.0,0,0,200,True,2,2,"Beverages, Dairy, Bread & Batter"
The Laughing Cow Cheese Cubes,150.0,150.0,0,4,200,False,2,2,"Beverages, Dairy, Bread & Batter"
The Laughing Cow Cheese Slices,155.0,155.0,0,2,200,False,2,2,"Beverages, Dairy, Bread & Batter"
The Laughing Cow Plain Processed Cheese Block,150.0,150.0,0,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
TilSona Til Oil,180.0,162.0,10,2,500,False,2,2,"Cooking Essentials, Munchies"
Tong Garden Salted Cocktail Nuts,295.0,266.0,9,5,160,False,2,2,"Cooking Essentials, Munchies"
Tong Garden Wasabi Coated Greenpeas Tin,200.0,178.0,11,6,180,False,2,2,"Cooking Essentials, Munchies"
Tresemme Keratin Smooth Conditioner,380.0,380.0,0,3,340,False,2,2,"Paan Corner, Personal Care"
Vaseline Intensive Care Aloe Fresh,225.0,203.0,9,6,200,False,2,2,"Paan Corner, Personal Care"
Vaseline Intensive Care Deep Moisture Body Lotion,325.0,325.0,0,4,400,False,2,2,"Paan Corner, Personal Care"
Vaseline Original Skin Protecting Jelly,125.0,112.0,10,6,100,False,2,2,"Paan Corner, Personal Care"
Vaseline Skin Protecting Jelly,79.0,68.0,13,6,50,False,2,2,"Paan Corner, Personal Care"
Veet Full Body Waxing Kit,235.0,218.0,7,6,1160,False,2,2,"Paan Corner, Personal Care"
Weikfield Baking Powder,22.0,22.0,0,6,50,False,2,2,"Cooking Essentials, Munchies"
Weikfield Baking Powder,33.0,32.0,3,6,100,False,2,2,"Cooking Essentials, Munchies"
Weikfield Baking Soda,30.0,29.0,3,6,100,False,2,2,"Cooking Essentials, Munchies"
Weikfield Cocoa Powder,70.0,65.0,7,6,50,False,2,2,"Cooking Essentials, Munchies"
Weikfield Cooker Cake Mix - Chocolate,95.0,89.0,6,6,150,False,2,2,"Cooking Essentials, Munchies"
Weikfield Cooker Cake Mix - Vanilla,95.0,95.0,0,6,150,False,2,2,"Cooking Essentials, Munchies"
Weikfield Drinking Chocolate Powder,65.0,58.0,10,6,100,False,2,2,"Cooking Essentials, Munchies"
Weikfield Falooda Mix - Kesar Pista,49.0,48.0,2,3,200,False,2,2,"Cooking Essentials, Munchies"
Weikfield Falooda Mix - Mango,49.0,48.0,2,0,200,True,2,2,"Cooking Essentials, Munchies"
Weikfield Vanilla Custard Powder,142.0,128.0,9,3,500,False,2,2,"Cooking Essentials, Munchies"
Weikfield Vanilla Flavoured Custard Powder,37.0,37.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Weikfield Veg Jelly Crystals - Mango,45.0,44.0,2,6,90,False,2,2,"Cooking Essentials, Munchies"
Weikfield Veg Jelly Crystals - Orange,45.0,44.0,2,6,90,False,2,2,"Cooking Essentials, Munchies"
Weikfield Veg Jelly Crystals - Raspberry,45.0,44.0,2,6,90,False,2,2,"Cooking Essentials, Munchies"
Weikfield Veg Jelly Crystals - Strawberry,45.0,44.0,2,6,90,False,2,2,"Cooking Essentials, Munchies"
Woodward's Gripe Water,75.0,75.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Woodwards Gripe Water,50.0,50.0,0,4,130,False,2,2,"Paan Corner, Personal Care"
iD Curd Cup,60.0,60.0,0,6,400,False,2,2,"Beverages, Dairy, Bread & Batter"
iD Curd Pouch,35.0,34.0,2,6,400,False,2,2,"Beverages, Dairy, Bread & Batter"
iD Natural Paneer,105.0,99.0,5,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
