priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
932,315,"Chocolates & Candies","Ching's Secret Chowmein Hakka Noodles Masala",44.0,44.0,0,2,60,0,11.6,88.0,20
933,751,"Cooking Essentials","Ching's Secret Chowmein Hakka Noodles Masala",44.0,44.0,0,2,60,0,12.45,88.0,20
934,1730,"Ice Cream & Desserts","Ching's Secret Chowmein Hakka Noodles Masala",44.0,44.0,0,2,60,0,11.6,88.0,20
935,2229,Munchies,"Ching's Secret Chowmein Hakka Noodles Masala",44.0,44.0,0,2,60,0,12.45,88.0,20
936,3039,"Packaged Food","Ching's Secret Chowmein Hakka Noodles Masala",44.0,44.0,0,2,60,0,11.6,88.0,20
937,458,"Chocolates & Candies","MTR Seviyan Vermicelli",42.0,42.0,0,2,400,0,11.6,84.0,20
938,814,"Cooking Essentials","Everest Garam Masala",42.0,41.0,2,2,50,0,12.45,82.0,20
939,1873,"Ice Cream & Desserts","MTR Seviyan Vermicelli",42.0,42.0,0,2,400,0,11.6,84.0,20
940,2292,Munchies,"Everest Garam Masala",42.0,41.0,2,2,50,0,12.45,82.0,20
941,3182,"Packaged Food","MTR Seviyan Vermicelli",42.0,42.0,0,2,400,0,11.6,84.0,20
942,993,"Cooking Essentials","Popular Essentials Guntur Chilli Stemless",40.0,39.0,2,2,100,0,12.45,78.0,20
943,1526,"Home & Cleaning","Chakaachak Mini Cloth Brush",40.0,39.0,2,1,58,0,9.84,39.0,20
944,2471,Munchies,"Popular Essentials Guntur Chilli Stemless",40.0,39.0,2,2,100,0,12.45,78.0,20
945,805,"Cooking Essentials","Everest Chicken Masala",39.0,38.0,2,1,50,0,12.45,38.0,20
946,2283,Munchies,"Everest Chicken Masala",39.0,38.0,2,1,50,0,12.45,38.0,20
947,642,"Chocolates & Candies","Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy",35.0,34.0,2,2,85,0,11.6,68.0,20
948,666,"Cooking Essentials","""Maggi Magic Cubes, Vegetarian Masala""",35.0,34.0,2,1,40,0,12.45,34.0,20
949,803,"Cooking Essentials","Everest Chaat Masala",35.0,34.0,2,1,50,0,12.45,34.0,20
950,1529,"Home & Cleaning","Chakaachak Super Scrub Pad (Pack of 3)",35.0,34.0,2,2,174,0,9.84,68.0,20
951,2057,"Ice Cream & Desserts","Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy",35.0,34.0,2,2,85,0,11.6,68.0,20
952,2144,Munchies,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,34.0,2,1,40,0,12.45,34.0,20
953,2281,Munchies,"Everest Chaat Masala",35.0,34.0,2,1,50,0,12.45,34.0,20
954,3366,"Packaged Food","Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy",35.0,34.0,2,2,85,0,11.6,68.0,20
955,808,"Cooking Essentials","Everest Chole Masala",33.0,32.0,3,1,50,0,12.45,32.0,20
956,2286,Munchies,"Everest Chole Masala",33.0,32.0,3,1,50,0,12.45,32.0,20
957,1485,"Health & Hygiene","Whisper Choice Regular Wing Sanitary Pad",30.0,30.0,0,2,406,0,13.4,60.0,20
958,2989,"Paan Corner","Whisper Choice Regular Wing Sanitary Pad",30.0,30.0,0,2,406,0,6.14,60.0,20
959,3721,"Personal Care","Whisper Choice Regular Wing Sanitary Pad",30.0,30.0,0,2,406,0,6.14,60.0,20
960,638,"Chocolates & Candies","Weikfield Tomato Salsa Instant Pasta",25.0,25.0,0,1,77,0,11.6,25.0,20
961,1168,"Cooking Essentials","Weikfield Tomato Salsa Instant Pasta",25.0,25.0,0,1,77,0,12.45,25.0,20
962,1602,"Home & Cleaning","Odomos Mosquito Repellent Cream",25.0,25.0,0,1,23,0,9.84,25.0,20
963,2053,"Ice Cream & Desserts","Weikfield Tomato Salsa Instant Pasta",25.0,25.0,0,1,77,0,11.6,25.0,20
964,2646,Munchies,"Weikfield Tomato Salsa Instant Pasta",25.0,25.0,0,1,77,0,12.45,25.0,20
965,3362,"Packaged Food","Weikfield Tomato Salsa Instant Pasta",25.0,25.0,0,1,77,0,11.6,25.0,20
966,569,"Chocolates & Candies","Saffola Yummy Masala Noodles",20.0,20.0,0,2,46,0,11.6,40.0,20
967,614,"Chocolates & Candies","Top Ramen  Noodles Curry Veg Pouch",20.0,20.0,0,1,70,0,11.6,20.0,20
968,1009,"Cooking Essentials","Popular Essentials Mustard Seeds Rai Small",20.0,20.0,0,2,100,0,12.45,40.0,20
969,1091,"Cooking Essentials","Saffola Yummy Masala Noodles",20.0,20.0,0,2,46,0,12.45,40.0,20
970,1155,"Cooking Essentials","Top Ramen  Noodles Curry Veg Pouch",20.0,20.0,0,1,70,0,12.45,20.0,20
971,1984,"Ice Cream & Desserts","Saffola Yummy Masala Noodles",20.0,20.0,0,2,46,0,11.6,40.0,20
972,2029,"Ice Cream & Desserts","Top Ramen  Noodles Curry Veg Pouch",20.0,20.0,0,1,70,0,11.6,20.0,20
973,2487,Munchies,"Popular Essentials Mustard Seeds Rai Small",20.0,20.0,0,2,100,0,12.45,40.0,20
974,2569,Munchies,"Saffola Yummy Masala Noodles",20.0,20.0,0,2,46,0,12.45,40.0,20
975,2633,Munchies,"Top Ramen  Noodles Curry Veg Pouch",20.0,20.0,0,1,70,0,12.45,20.0,20
976,2765,"Paan Corner","Gellette Presto Ready Shaver",20.0,20.0,0,1,58,0,6.14,20.0,20
977,3293,"Packaged Food","Saffola Yummy Masala Noodles",20.0,20.0,0,2,46,0,11.6,40.0,20
978,3338,"Packaged Food","Top Ramen  Noodles Curry Veg Pouch",20.0,20.0,0,1,70,0,11.6,20.0,20
979,3497,"Personal Care","Gellette Presto Ready Shaver",20.0,20.0,0,1,58,0,6.14,20.0,20
980,1683,"Home & Cleaning","Surf Excel Stain Eraser",18.0,18.0,0,1,150,0,9.84,18.0,20
981,328,"Chocolates & Candies","Ching's Secret Manchow Instant Soup",10.0,10.0,0,1,15,0,11.6,10.0,20
982,342,"Chocolates & Candies","Ching's Secret Tomato Instant Soup",10.0,10.0,0,1,16,0,11.6,10.0,20
983,347,"Chocolates & Candies","Chings Instant Soup - Hot & Sour",10.0,10.0,0,1,15,0,11.6,10.0,20
984,348,"Chocolates & Candies","Chings Instant Soup - Sweet Corn Veg",10.0,10.0,0,2,15,0,11.6,20.0,20
985,755,"Cooking Essentials","Ching's Secret Paneer Chilli Masala",10.0,10.0,0,2,20,0,12.45,20.0,20
986,759,"Cooking Essentials","Ching's Veg Manchurian Masala",10.0,10.0,0,2,20,0,12.45,20.0,20
987,1743,"Ice Cream & Desserts","Ching's Secret Manchow Instant Soup",10.0,10.0,0,1,15,0,11.6,10.0,20
988,1757,"Ice Cream & Desserts","Ching's Secret Tomato Instant Soup",10.0,10.0,0,1,16,0,11.6,10.0,20
989,1762,"Ice Cream & Desserts","Chings Instant Soup - Hot & Sour",10.0,10.0,0,1,15,0,11.6,10.0,20
990,1763,"Ice Cream & Desserts","Chings Instant Soup - Sweet Corn Veg",10.0,10.0,0,2,15,0,11.6,20.0,20
991,2233,Munchies,"Ching's Secret Paneer Chilli Masala",10.0,10.0,0,2,20,0,12.45,20.0,20
992,2237,Munchies,"Ching's Veg Manchurian Masala",10.0,10.0,0,2,20,0,12.45,20.0,20
993,3052,"Packaged Food","Ching's Secret Manchow Instant Soup",10.0,10.0,0,1,15,0,11.6,10.0,20
994,3066,"Packaged Food","Ching's Secret Tomato Instant Soup",10.0,10.0,0,1,16,0,11.6,10.0,20
995,3071,"Packaged Food","Chings Instant Soup - Hot & Sour",10.0,10.0,0,1,15,0,11.6,10.0,20
996,3072,"Packaged Food","Chings Instant Soup - Sweet Corn Veg",10.0,10.0,0,2,15,0,11.6,20.0,20
